"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"5185",NA,NA,NA,"MKENNEY","DOUGHTY",NA,NA,NA,NA,NA
"5186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5188",NA,NA,NA,NA,NA,"SCHERMERHORN.","HOYT",NA,NA,NA
"5189",NA,NA,NA,NA,NA,"WHITE LEAD MANUFR COLUMBIA","PIERREPONT",NA,NA,NA
"5190","WHITE LEAD RNANFR 144 COLUMBIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5191",NA,NA,NA,"CT","ATLANTIC",NA,NA,NA,NA,NA
"5192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5193","22 B 3 AND 4 AVS GOWANUS","22","B 3 AND 4 AVS GOWANUS",NA,NA,NA,NA,NA,NA,NA
"5194",NA,NA,NA,NA,NA,"GRAHAM","MYRTLE AVE",NA,NA,NA
"5195",NA,NA,NA,NA,NA,"PACIFIC","BOERUM",NA,NA,NA
"5196",NA,NA,NA,"BOERUM","PACIFIC",NA,NA,NA,NA,NA
"5197",NA,NA,NA,NA,NA,"SCHERMERHORN","BOND",NA,NA,NA
"5198",NA,NA,NA,NA,NA,"STRONG PL","HARRISON",NA,NA,NA
"5199",NA,NA,NA,NA,NA,"FLUSHING","BEDFORD AVE",NA,NA,NA
"5200",NA,NA,NA,NA,NA,"ATLANTIC","POWERS",NA,NA,NA
"5201",NA,NA,NA,NA,NA,"CUMBERLAND","DE KALB AVE",NA,NA,NA
"5202",NA,NA,NA,NA,NA,"TOMPKINS PL","HARRISON",NA,NA,NA
"5203",NA,NA,NA,NA,NA,"FLATBUSH TURNPIKE","POWERS",NA,NA,NA
"5204","SQUIRES ALY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5205","75 PRINCE","75","PRINCE",NA,NA,NA,NA,NA,NA,NA
"5206","GERMAN SOCIETY 21 BALTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5207","BAVARIAN CONSUL 120 DEGRAW",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5208",NA,NA,NA,"SMITH","BERGEN",NA,NA,NA,NA,NA
"5209",NA,NA,NA,NA,NA,"BEDFORD","PARK AVE",NA,NA,NA
"5210",NA,NA,NA,NA,NA,"POWERS","FULTON AVE",NA,NA,NA
"5211","2 GOLD","2","GOLD",NA,NA,NA,NA,NA,NA,NA
"5212",NA,NA,NA,NA,NA,"PACIFIC","CT",NA,NA,NA
"5213",NA,NA,NA,"CARLL","FAIR",NA,NA,NA,NA,NA
"5214",NA,NA,NA,"CT","BALTIC",NA,NA,NA,NA,NA
"5215",NA,NA,NA,"RED HOOK PL","FULTON AVE",NA,NA,NA,NA,NA
"5216",NA,NA,NA,NA,NA,"ADELPHI","FULTON AVE",NA,NA,NA
"5217",NA,NA,NA,"SIMPSON S JAMES,GROCER COLUMBIA","HARRISON",NA,NA,NA,NA,NA
"5218",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"5219",NA,NA,NA,NA,NA,"BEDFORD","PARK AVE",NA,NA,NA
"5220",NA,NA,NA,NA,NA,"HAMILTON AVE","PRESIDCNTST",NA,NA,NA
"5221",NA,NA,NA,NA,NA,"CHEEVER PL","HARRISON",NA,NA,NA
"5222",NA,NA,NA,NA,NA,"57 PACIFIC","SMITH",NA,NA,NA
"5223",NA,NA,NA,"JOHN","GOLD",NA,NA,NA,NA,NA
"5224",NA,NA,NA,"GOLD","PROSPECT",NA,NA,NA,NA,NA
"5225",NA,NA,NA,NA,NA,"DEEN","BOERUM",NA,NA,NA
"5226","E FURMAN STATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5227",NA,NA,NA,NA,NA,"DEAN","POWERS",NA,NA,NA
"5228",NA,NA,NA,NA,NA,"MYRTLE AVE","LOTTS LN",NA,NA,NA
"5229",NA,NA,NA,NA,NA,"CLASSON","MYRTLE AVE",NA,NA,NA
"5230",NA,NA,NA,NA,NA,"PACIFIC","SMITH",NA,NA,NA
"5231",NA,NA,NA,"SMITH","BERGEN",NA,NA,NA,NA,NA
"5232",NA,NA,NA,"WARREN","HOYT",NA,NA,NA,NA,NA
"5233",NA,NA,NA,NA,NA,"FULTON AVE","GOLD",NA,NA,NA
"5234","LAFAYETTE B NAVY AND RAYMOND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5235","TIN AND SHEET IRON WORKER  , LAWRENCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5236",NA,NA,NA,"RED HOOK PL","FULTON AVE",NA,NA,NA,NA,NA
"5237",NA,NA,NA,"RED HOOK PL.","FULTON AVE",NA,NA,NA,NA,NA
"5238",NA,NA,NA,"MONTAGUE PL","HENRY",NA,NA,NA,NA,NA
"5239","1 UNITARIAN CONGREGATIONAL CHURCH 257 WASHINGTON","1","UNITARIAN CONGREGATIONAL CHURCH 257 WASHINGTON",NA,NA,NA,NA,NA,NA,NA
"5240",NA,NA,NA,NA,NA,"DEGRAW","CT",NA,NA,NA
"5241","55 FULTON","55","FULTON",NA,NA,NA,NA,NA,NA,NA
"5242",NA,NA,NA,NA,NA,"27","3 AVE GOWANUS",NA,NA,NA
"5243",NA,NA,NA,NA,NA,"MYRTLE","NOSTRAND AVE",NA,NA,NA
"5244",NA,NA,NA,NA,NA,"NAVY","MYRTLE AVE",NA,NA,NA
"5245",NA,NA,NA,NA,NA,"BERGEN","SMITH",NA,NA,NA
"5246","SLOAN SAMUEL,MER NYH 129 JORALEMON B CLINTON ANDCT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247",NA,NA,NA,NA,NA,"PARK AVE","CANTON",NA,NA,NA
"5248","MOULDING MILL ANDC W 80 ASHINGTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5249",NA,NA,NA,NA,NA,"WILLOW","AMITY",NA,NA,NA
"5250",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"5251",NA,NA,NA,NA,NA,"SMITH S ALFRED,.MILKMAN DEAN","VANDERBILT AVE",NA,NA,NA
"5252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5253",NA,NA,NA,NA,NA,"FURMAN","STATE",NA,NA,NA
"5254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5255",NA,NA,NA,NA,NA,"31GARDEN","STATE",NA,NA,NA
"5256",NA,NA,NA,"JAMES","MARKET",NA,NA,NA,NA,NA
"5257",NA,NA,NA,NA,NA,"JACKSON FERRY LITTLE DOCK","HUDSON AVE",NA,NA,NA
"5258",NA,NA,NA,NA,NA,"HOYT","DEAN",NA,NA,NA
"5259","R W9 GOLD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5260",NA,NA,NA,"COLUMBIA","DEGRAW",NA,NA,NA,NA,NA
"5261",NA,NA,NA,NA,NA,"WILLOW","ATLANTIC BROOKLYN DIRECTOEY ,",NA,NA,NA
"5262","2 BROADWAY NYH 172 ADAMS","2","BROADWAY NYH 172 ADAMS",NA,NA,NA,NA,NA,NA,NA
"5263","GLOBE 200 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5264",NA,NA,NA,"SMITH","ATLANTIC",NA,NA,NA,NA,NA
"5265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5266",NA,NA,NA,"AMITY","WILLOW",NA,NA,NA,NA,NA
"5267",NA,NA,NA,"WILLOW","AMITY",NA,NA,NA,NA,NA
"5268",NA,NA,NA,NA,NA,"PLYMOUTH","PEARL",NA,NA,NA
"5269",NA,NA,NA,NA,NA,"STH AVE","DOUGLASS",NA,NA,NA
"5270",NA,NA,NA,NA,NA,"FURMAN","JORALEMON",NA,NA,NA
"5271",NA,NA,NA,NA,NA,"20","4 AVE GOWANUS",NA,NA,NA
"5272","57 ATLANTIC","57","ATLANTIC",NA,NA,NA,NA,NA,NA,NA
"5273",NA,NA,NA,"PACIFIC","CLOVE RD BEDFORD",NA,NA,NA,NA,NA
"5274",NA,NA,NA,"ATLANTIC AVE","ADELPHI",NA,NA,NA,NA,NA
"5275",NA,NA,NA,"NAVY","DE KALB AVE",NA,NA,NA,NA,NA
"5276",NA,NA,NA,NA,NA,"NYH KENT","MYRTLE AVE SCHERMERHORN",NA,NA,NA
"5277",NA,NA,NA,NA,NA,"CLASSON","FLUSHING AVE",NA,NA,NA
"5278",NA,NA,NA,"JOHNSON","PRINCE",NA,NA,NA,NA,NA
"5279","SCHERMERHORN B NEVINS AND BOND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5280",NA,NA,NA,NA,NA,"20","3 AVE GOWANUS",NA,NA,NA
"5281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5282",NA,NA,NA,NA,NA,"SMITH","MILL",NA,NA,NA
"5283",NA,NA,NA,NA,NA,"DIVISION AVE","QUINCYST",NA,NA,NA
"5284",NA,NA,NA,"PEARL","CONCORD",NA,NA,NA,NA,NA
"5285",NA,NA,NA,"CHEMIST CT","MONTAGUE PL",NA,NA,NA,NA,NA
"5286","MILITARY EQUIPMENT MANFRNYH PROSPECT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5287",NA,NA,NA,"HUDSON AVE","JOHN HL",NA,NA,NA,NA,NA
"5288","LAWYER",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5289",NA,NA,NA,"MYRTLE A J","STEUBEN",NA,NA,NA,NA,NA
"5290",NA,NA,NA,NA,NA,"BOND","DEGRAW",NA,NA,NA
"5291",NA,NA,NA,NA,NA,"MYRTLE AVE","STEUBEN",NA,NA,NA
"5292",NA,NA,NA,NA,NA,"CARROLL","HICKS",NA,NA,NA
"5293",NA,NA,NA,NA,NA,"RAYMOND","TILLARY",NA,NA,NA
"5294",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"5295","53 HUDSON AVE","53","HUDSON AVE",NA,NA,NA,NA,NA,NA,NA
"5296",NA,NA,NA,NA,NA,"DEAN","HOYT",NA,NA,NA
"5297",NA,NA,NA,NA,NA,"CLASSON","FLUSHING AVE",NA,NA,NA
"5298",NA,NA,NA,NA,NA,"PLYMOUTH","BRG",NA,NA,NA
"5299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5300",NA,NA,NA,NA,NA,"WARREN","SMITH",NA,NA,NA
"5301",NA,NA,NA,NA,NA,"PARK AVE","CANTON",NA,NA,NA
"5302",NA,NA,NA,"BALTIC","HOYT",NA,NA,NA,NA,NA
"5303",NA,NA,NA,NA,NA,"POWERS","DEAN",NA,NA,NA
"5304",NA,NA,NA,NA,NA,"TOMPKINS PL","HARRISON",NA,NA,NA
"5305",NA,NA,NA,NA,NA,"21","4 AVE GOWANUS",NA,NA,NA
"5306",NA,NA,NA,"CT","ATLANTIC",NA,NA,NA,NA,NA
"5307",NA,NA,NA,NA,NA,"HAMILTON AVE","CT",NA,NA,NA
"5308",NA,NA,NA,NA,NA,"NAVY","TILLARY",NA,NA,NA
"5309","E VANBRUNT WOLCOTT RED HOOK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5310",NA,NA,NA,"MYRTLE AVE","NAVY",NA,NA,NA,NA,NA
"5311",NA,NA,NA,"UNION","HICKS",NA,NA,NA,NA,NA
"5312",NA,NA,NA,NA,NA,"CARLTON","FLUSHING AVE",NA,NA,NA
"5313",NA,NA,NA,NA,NA,"BEDFORD","GATES AVE",NA,NA,NA
"5314",NA,NA,NA,"FLUSHING","KENT AVE",NA,NA,NA,NA,NA
"5315",NA,NA,NA,"MYRTLE","DIVISION AVE",NA,NA,NA,NA,NA
"5316",NA,NA,NA,"COLUMBIA","PACIFIC",NA,NA,NA,NA,NA
"5317",NA,NA,NA,"COLUMBIA","HARRISON",NA,NA,NA,NA,NA
"5318",NA,NA,NA,"COLUMBIA","VINE",NA,NA,NA,NA,NA
"5319",NA,NA,NA,NA,NA,"WILLOW","AMITY",NA,NA,NA
"5320",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"5321",NA,NA,NA,NA,NA,"RAYMOND","TILLARY",NA,NA,NA
"5322",NA,NA,NA,"COLUMBIA","HARRISON",NA,NA,NA,NA,NA
"5323",NA,NA,NA,NA,NA,"SMITH","HOYT",NA,NA,NA
"5324",NA,NA,NA,NA,NA,"PACIFIC","BOERUM",NA,NA,NA
"5325","CT OHUSE 1 CT OP MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5326",NA,NA,NA,NA,NA,"ADELPHI","FULTON AVE",NA,NA,NA
"5327",NA,NA,NA,NA,NA,"CLASSON","FULTON AVE",NA,NA,NA
"5328","CARLTON B MYRTLE AND DE KALB AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5329",NA,NA,NA,NA,NA,"STEWART","PROSPECT",NA,NA,NA
"5330",NA,NA,NA,NA,NA,"TIFFANY PL","HARRISON MAYOR OF THE CITY) N SMITH FULTON AVE",NA,NA,NA
"5331","0","0",NA,NA,NA,NA,NA,NA,NA,NA
"5332",NA,NA,NA,"WILLOUGHBY","PRINCE",NA,NA,NA,NA,NA
"5333",NA,NA,NA,NA,NA,"WATER","BRG",NA,NA,NA
"5334","162 YORK","162","YORK",NA,NA,NA,NA,NA,NA,NA
"5335",NA,NA,NA,NA,NA,"BUTLER","SMITH",NA,NA,NA
"5336",NA,NA,NA,NA,NA,"SACKETT","COLUMBIA",NA,NA,NA
"5337","COPYIST COUNTY CLERKS OFFICE AND COMMISSIONER OF DEEDS 419 HUDSON AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5338",NA,NA,NA,"FRONT","MAIN",NA,NA,NA,NA,NA
"5339",NA,NA,NA,"TILLARY","HUDSON AVE",NA,NA,NA,NA,NA
"5340",NA,NA,NA,"HUDSON AVE","BOLIVAR",NA,NA,NA,NA,NA
"5341",NA,NA,NA,NA,NA,"NAVY","TILLARY",NA,NA,NA
"5342","PROSPECT HL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5343","E SMITH BALTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5344",NA,NA,NA,NA,NA,"TOMPKINS PL","HARRISON",NA,NA,NA
"5345",NA,NA,NA,NA,NA,"AMITY","HICKS",NA,NA,NA
"5346",NA,NA,NA,NA,NA,"SPENCER","DE KALB AVE",NA,NA,NA
"5347",NA,NA,NA,NA,NA,"BRG","WILLOUGHBY",NA,NA,NA
"5348",NA,NA,NA,NA,NA,"MYRTLE","CARLTON AVE",NA,NA,NA
"5349",NA,NA,NA,NA,NA,"JAMAICA RD","BEDFORD AVE RF .",NA,NA,NA
"5350","MI",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5351",NA,NA,NA,"PEARL","NASSAU",NA,NA,NA,NA,NA
"5352","R 90 FRONT","90","FRONT",NA,NA,NA,NA,NA,NA,NA
"5353",NA,NA,NA,NA,NA,"STATE","NEVINS",NA,NA,NA
"5354","SMITTEN SAMUEL CLERK 23 LAFAYETTE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5355",NA,NA,NA,NA,NA,"PLYMOUTH","PEARL",NA,NA,NA
"5356",NA,NA,NA,NA,NA,"DEAN","POWERS",NA,NA,NA
"5357",NA,NA,NA,NA,NA,"NAVY","LAFAYETTE",NA,NA,NA
"5358",NA,NA,NA,"FURMAN","JORALEMON OFFICE 176 N FRONT Y",NA,NA,NA,NA,NA
"5359",NA,NA,NA,"PLYMOUTH","JAY",NA,NA,NA,NA,NA
"5360","MERCHANT42 BEAVER NYH 420 ATLANTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5361","1C4 HIGH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5362",NA,NA,NA,NA,NA,"DEAN","VANDERBILT AVE",NA,NA,NA
"5363",NA,NA,NA,NA,NA,"20","4 AVE GOWANUS",NA,NA,NA
"5364",NA,NA,NA,NA,NA,"SMITH","DOUGLASS",NA,NA,NA
"5365","SOOTH BROOKLYN SXVINGS INSTITUTION 136 ATLANTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5366",NA,NA,NA,NA,NA,"SMITH","MILL",NA,NA,NA
"5367",NA,NA,NA,NA,NA,"BUTLER","HOYT",NA,NA,NA
"5368",NA,NA,NA,"MILL RD","15 GOWANUS",NA,NA,NA,NA,NA
"5369","158 ATLANTIC","158","ATLANTIC",NA,NA,NA,NA,NA,NA,NA
"5370","E WYCKOFF NEVINS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5371",NA,NA,NA,NA,NA,"RAYMOND","MYRTLE AVE",NA,NA,NA
"5372",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5373","935MITH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5375",NA,NA,NA,NA,NA,"VANBRUNT","HAMILTON AVE RED HK",NA,NA,NA
"5376",NA,NA,NA,NA,NA,"FLATBUSH TURNPIKE","POWERS",NA,NA,NA
"5377","E COLUMBIA PACIFIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5378",NA,NA,NA,NA,NA,"TILLARY","JAY",NA,NA,NA
"5379",NA,NA,NA,NA,NA,"3 AVE","17 GOWANUS",NA,NA,NA
"5380",NA,NA,NA,NA,NA,"WARREN","SMITH",NA,NA,NA
"5381",NA,NA,NA,"POWERS","SCHERMERHORN",NA,NA,NA,NA,NA
"5382",NA,NA,NA,NA,NA,"COLUMBIA","VINE",NA,NA,NA
"5383",NA,NA,NA,"LIBERTY","SPRAGUE PL",NA,NA,NA,NA,NA
"5384",NA,NA,NA,"REMSEN","CLINTON",NA,NA,NA,NA,NA
"5385",NA,NA,NA,NA,NA,"SCHERMERHORN","BOND",NA,NA,NA
"5386","52 PRINCE","52","PRINCE",NA,NA,NA,NA,NA,NA,NA
"5387",NA,NA,NA,NA,NA,"21","STH AVE GOWANUS",NA,NA,NA
"5388",NA,NA,NA,NA,NA,"10","3 AVE GOWANUS",NA,NA,NA
"5389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5390",NA,NA,NA,"ORANGE",NA,NA,NA,NA,NA,NA
"5391","SPOONER AND PADDOCK ATTORNEYS AND COUNSELLORS OFFICE 3 FRONT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5392","MYRTLE AVE SHADES 59 MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5393",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"5394",NA,NA,NA,NA,NA,"ADELPHI","MYRTLE AVE",NA,NA,NA
"5395",NA,NA,NA,NA,NA,"ADELPHI","MYRTLE AVE",NA,NA,NA
"5396",NA,NA,NA,NA,NA,"MYRTLE","KENT AVE",NA,NA,NA
"5397",NA,NA,NA,NA,NA,"CARLTON","MYRTLE AVE",NA,NA,NA
"5398",NA,NA,NA,NA,NA,"CARLTON","MYRTLE AVE",NA,NA,NA
"5399",NA,NA,NA,"WASHINGTON SHADES BERGEN","BOERUM",NA,NA,NA,NA,NA
"5400",NA,NA,NA,"CHARLES","TALMAN",NA,NA,NA,NA,NA
"5401",NA,NA,NA,"BERGEN","SMITH",NA,NA,NA,NA,NA
"5402",NA,NA,NA,NA,NA,"KENT","MYRTLE AVE",NA,NA,NA
"5403",NA,NA,NA,NA,NA,"DEAN","POWERS",NA,NA,NA
"5404",NA,NA,NA,NA,NA,"WASHINGTON","JAMAICA AVE PIERREPONT",NA,NA,NA
"5405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5406",NA,NA,NA,NA,NA,"VANBRUNT","WOLCOTT RED HOOK",NA,NA,NA
"5407",NA,NA,NA,NA,NA,"RED HOOK","VANBRUNT BKOOKHN DIAECTOKY.",NA,NA,NA
"5408",NA,NA,NA,NA,NA,"DE KALB","CLASSON AVE",NA,NA,NA
"5409",NA,NA,NA,"DEAN","CT",NA,NA,NA,NA,NA
"5410",NA,NA,NA,NA,NA,"FRANKLIN","MYRTLE AVE",NA,NA,NA
"5411",NA,NA,NA,"MYRTLE","NOSTRAND AVE",NA,NA,NA,NA,NA
"5412",NA,NA,NA,NA,NA,"BOND","PACIFIC",NA,NA,NA
"5413","HUNTERFIY RD BEDFORD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5414",NA,NA,NA,NA,NA,"CT","PACIFIC",NA,NA,NA
"5415","WARREN B CT AND SMITH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5416",NA,NA,NA,NA,NA,"FRANKLIN","FLUSHING AVE",NA,NA,NA
"5417",NA,NA,NA,NA,NA,"SCREW BOLT MANUFR VANDERBILT AVE","PACIFIC SL",NA,NA,NA
"5418",NA,NA,NA,NA,NA,"CLINTON","DE KALB AVE",NA,NA,NA
"5419","FLATBUSH AVE AND DEAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5420","R 70 MIDDAGH","70","MIDDAGH",NA,NA,NA,NA,NA,NA,NA
"5421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5422",NA,NA,NA,NA,NA,"OLD YVALLABOUT RD","FLUSHING AVE",NA,NA,NA
"5423","FLATBUSH RD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5424",NA,NA,NA,NA,NA,"DEBEVOISE","LAFAYETTE",NA,NA,NA
"5425",NA,NA,NA,"WILLOW","ATLANTIC",NA,NA,NA,NA,NA
"5426",NA,NA,NA,"COLUMBIA","SUMMITT",NA,NA,NA,NA,NA
"5427","MERNYH 175 WASHINGTON","175","WASHINGTON",NA,NA,NA,NA,NA,NA,NA
"5428","SECRETARY BROOKLYN FIRE INSURANCE COMPANY 59 JOHNSON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5429","ADELPHI STN MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5430",NA,NA,NA,NA,NA,"FLUSHING AVE","SPENCER",NA,NA,NA
"5431",NA,NA,NA,NA,NA,"PENCIL CASE MANFR CUMBERLAND","PARK AVE",NA,NA,NA
"5432",NA,NA,NA,"HUDSON AVE","CONCORD",NA,NA,NA,NA,NA
"5433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5434",NA,NA,NA,"BRG","CONCORD",NA,NA,NA,NA,NA
"5435",NA,NA,NA,"MYRTLE AVE","DUFFIELD",NA,NA,NA,NA,NA
"5436","FULTON FERRY 169 JAY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5437",NA,NA,NA,NA,NA,"CANTON","MYRTLE AVE",NA,NA,NA
"5438",NA,NA,NA,NA,NA,"KENT","MYRTLE AVE",NA,NA,NA
"5439",NA,NA,NA,"ATLANTIC","WILLOW",NA,NA,NA,NA,NA
"5440",NA,NA,NA,"NORTH","CT AND BALTIC",NA,NA,NA,NA,NA
"5441",NA,NA,NA,NA,NA,"CUMBERLAND","FULTON AVE",NA,NA,NA
"5442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5443",NA,NA,NA,"NASSAU","GOLD",NA,NA,NA,NA,NA
"5444",NA,NA,NA,NA,NA,"BERGEN","4 AVE",NA,NA,NA
"5445",NA,NA,NA,NA,NA,"SCHERMERHORN","NEVINS",NA,NA,NA
"5446",NA,NA,NA,"FU]TON","ORANGE",NA,NA,NA,NA,NA
"5447","CLASSON U MYRTLE AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5448","CLASSON B MYRTLE AND FLUSHING AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5449","BE OOKLYN DIRECTORY.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5450",NA,NA,NA,NA,NA,"HOYT","BUTLER",NA,NA,NA
"5451",NA,NA,NA,"DD RECTOR CHRIST CH 11 STRONG PL","HARRISON",NA,NA,NA,NA,NA
"5452",NA,NA,NA,NA,NA,"215 MYRTLE AVE","CANTON",NA,NA,NA
"5453","NATIONAL SHADES 16 HIGH",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5454",NA,NA,NA,"BROOKLYN SHADES MCKENNEY","POPLAR",NA,NA,NA,NA,NA
"5455",NA,NA,NA,"GREENE","NOSTRAND AVE",NA,NA,NA,NA,NA
"5456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5457","S U N 123 PROSPECT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5458",NA,NA,NA,NA,NA,"CLOVE RD","RAILROAD BEDFORD",NA,NA,NA
"5459",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5460","69 FULTON","69","FULTON",NA,NA,NA,NA,NA,NA,NA
"5461","CH OF THE PILGRIMS H LIVINGSTON",NA,NA,NA,NA,NA,NA,NA,NA,"LIVINGSTON"
"5462","STORY AND SHAW GROCERS 118 FULTON",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5463",NA,NA,NA,NA,NA,"21","4 AVE GOWANUS",NA,NA,NA
"5464",NA,NA,NA,NA,NA,"HUDSON AVE","CONCORD",NA,NA,NA
"5465",NA,NA,NA,"3 AVE","18 GOWANUS",NA,NA,NA,NA,NA
"5466",NA,NA,NA,"3 AVE","1 STH GOWANUS",NA,NA,NA,NA,NA
"5467",NA,NA,NA,"3 AVE","LSTH GOWANUS",NA,NA,NA,NA,NA
"5468","106 WASHINGTON INGTON","106","WASHINGTON INGTON",NA,NA,NA,NA,NA,NA,NA
"5469","THOMPSONIAN MEDECINES 193 NASSAU",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5470",NA,NA,NA,NA,NA,"KENT","MYRTLE AVE",NA,NA,NA
"5471",NA,NA,NA,"HICKS","DEGRAW",NA,NA,NA,NA,NA
"5472","FLEET OP LAFAYETTE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5473","ATLANTIC DOCK 333 HENRY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5474","8 ORANGE","8","ORANGE",NA,NA,NA,NA,NA,NA,NA
"5475",NA,NA,NA,NA,NA,"DIVISION","DE KALB AVE",NA,NA,NA
"5476",NA,NA,NA,NA,NA,"STEWART","YORK",NA,NA,NA
"5477","RILL NAVY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5478",NA,NA,NA,"LIVINGSTON","NEVINS",NA,NA,NA,NA,NA
"5479",NA,NA,NA,NA,NA,"PARK AVE","CANTON",NA,NA,NA
"5480","S U N 106 HICKS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5482","CITY BANK NYH 1 ATLANTIC",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5483",NA,NA,NA,NA,NA,"WASHINGTON","FULTON AVE",NA,NA,NA
"5484","ILL NAVY",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5485",NA,NA,NA,NA,NA,"DUFFIELD","WILLOUGHBY",NA,NA,NA
"5486",NA,NA,NA,NA,NA,"HAMPDEN","ATLANTIC AVE",NA,NA,NA
"5487","235 FULTON","235","FULTON",NA,NA,NA,NA,NA,NA,NA
"5488",NA,NA,NA,NA,NA,"PORTER SOUTH FERRY , FURMAN","STATE",NA,NA,NA
"5489",NA,NA,NA,NA,NA,"POWERS","DEAN",NA,NA,NA
"5490",NA,NA,NA,NA,NA,"MYRTLE AVE","CANTON",NA,NA,NA
"5491",NA,NA,NA,NA,NA,"SCHERMERHORN","BOND",NA,NA,NA
"5492",NA,NA,NA,NA,NA,"BERGEN","4 AVE",NA,NA,NA
"5493","GRAHAM U FLUSHING AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5494",NA,NA,NA,"ATLANTIC","CT",NA,NA,NA,NA,NA
"5495",NA,NA,NA,"MYRTLE","NOSTRAND AVE",NA,NA,NA,NA,NA
