"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"9040",NA,NA,NA,NA,NA,"MANHATTAN","10 AVE",NA,NA,NA
"9041","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9042",NA,NA,NA,NA,NA,"E 72","AVE. A",NA,NA,NA
"9043",NA,NA,NA,NA,NA,"E 121","MADISON AVE.",NA,NA,NA
"9044",NA,NA,NA,NA,NA,"AVE A","E 90",NA,NA,NA
"9045","H. N. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9046","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9047",NA,NA,NA,NA,NA,"E 108","4 AVE.",NA,NA,NA
"9048",NA,NA,NA,NA,NA,"W 96","RIVERSIDE AVE.",NA,NA,NA
"9049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9050",NA,NA,NA,NA,NA,"143","WILLIS AVE.",NA,NA,NA
"9051",NA,NA,NA,NA,NA,"E 121","MADISON AVE.",NA,NA,NA
"9052","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9054","48.DUANE,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9056",NA,NA,NA,NA,NA,"GROVE","BERGEN AVE.",NA,NA,NA
"9057","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9059","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9061","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9062",NA,NA,NA,NA,NA,"AVE A","E 59",NA,NA,NA
"9063",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9065","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9067","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9069","318 BROADWAY,H. REOKBKIIL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9070",NA,NA,NA,NA,NA,"163","R. R. AVE.",NA,NA,NA
"9071",NA,NA,NA,NA,NA,"W 79","10 AVE.",NA,NA,NA
"9072","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9073",NA,NA,NA,"E 93","3 AVE.",NA,NA,NA,NA,NA
"9074","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"9075","CUSTOM H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9076",NA,NA,NA,"CONCORD AVE","165",NA,NA,NA,NA,NA
"9077",NA,NA,NA,NA,NA,"W 81","11 AVE.",NA,NA,NA
"9078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9079",NA,NA,NA,"10 AVE","W 151",NA,NA,NA,NA,NA
"9080","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9081",NA,NA,NA,NA,NA,"MOTT AVE","144",NA,NA,NA
"9082",NA,NA,NA,NA,NA,"W 76","11 AVE.",NA,NA,NA
"9083","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9084",NA,NA,NA,NA,NA,"146",". ANNS AVE.",NA,NA,NA
"9085",NA,NA,NA,NA,NA,"AVE A","E 88",NA,NA,NA
"9086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9088",NA,NA,NA,NA,NA,"145","BROOK AVE.",NA,NA,NA
"9089","H UNIVERSITY BLDG. (",NA,NA,NA,NA,NA,NA,"UNIVERSITY",NA,NA
"9090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9091",NA,NA,NA,"E 46","3 AVE.",NA,NA,NA,NA,NA
"9092",NA,NA,NA,NA,NA,"W 161","TWELH AVE.",NA,NA,NA
"9093","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9094",NA,NA,NA,"6 AVE","W 131",NA,NA,NA,NA,NA
"9095",NA,NA,NA,NA,NA,"TONTH AVE","W 153",NA,NA,NA
"9096",NA,NA,NA,NA,NA,"140","3 AVE.",NA,NA,NA
"9097",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"9098",NA,NA,NA,NA,NA,"W 156","10 AVE.",NA,NA,NA
"9099","H PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9100",NA,NA,NA,NA,NA,"E 94","4 AVE.",NA,NA,NA
"9101",NA,NA,NA,NA,NA,"W 157","10 AVE.",NA,NA,NA
"9102","H. JAPAN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9103","H. GRAMERCY PARK. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9104","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9105","H.  ROYAL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9106","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9107",NA,NA,NA,NA,NA,"W 101","9 AVE.",NA,NA,NA
"9108",NA,NA,NA,NA,NA,"W 101","9 AVE.",NA,NA,NA
"9109",NA,NA,NA,NA,NA,"W 100","10",NA,NA,NA
"9110",NA,NA,NA,NA,NA,"151","COURTLAND AVE.",NA,NA,NA
"9111",NA,NA,NA,"MADISON AVE","E 89",NA,NA,NA,NA,NA
"9112",NA,NA,NA,NA,NA,"W 158","10 AVE.",NA,NA,NA
"9113",NA,NA,NA,NA,NA,"REAR 144","WILLIS AVE.",NA,NA,NA
"9114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9115","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9116","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9117","H. III.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9118","H. N. J  ,",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9120",NA,NA,NA,NA,NA,"11 AVE.","W",NA,NA,NA
"9121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9123","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9124","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9125",NA,NA,NA,NA,NA,"H 135","WILLIS AVE.",NA,NA,NA
"9126",NA,NA,NA,NA,NA,"E 97","4 AVE.",NA,NA,NA
"9127","H SCARSBOROUGH",NA,NA,NA,NA,NA,NA,"BOROUGH",NA,NA
"9128",NA,NA,NA,NA,NA,"4 AVE","E 133",NA,NA,NA
"9129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9130",NA,NA,NA,NA,NA,"FRANKLIN AVE","169",NA,NA,NA
"9131",NA,NA,NA,"MADISON AVE","E 96",NA,NA,NA,NA,NA
"9132",NA,NA,NA,NA,NA,"WILLIS AVE","142",NA,NA,NA
"9133",NA,NA,NA,NA,NA,"WESTCHESTER AVE.","BROOK AVE.",NA,NA,NA
"9134","H SCARSBOROUGH",NA,NA,NA,NA,NA,NA,"BOROUGH",NA,NA
"9135",NA,NA,NA,NA,NA,"WILLIS AVE","142",NA,NA,NA
"9136",NA,NA,NA,NA,NA,"WESTCHESTER AVE.","BROOK AVE.",NA,NA,NA
"9137",NA,NA,NA,NA,NA,"10 AVE","W 69",NA,NA,NA
"9138","H. E",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9139","H. GILSEY H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9140","H. E",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9141","E 3 WAY,H. MINN.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9143",NA,NA,NA,"8 AVE","W 124",NA,NA,NA,NA,NA
"9144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9145",NA,NA,NA,"E 112","2 AVE.",NA,NA,NA,NA,NA
"9146",NA,NA,NA,NA,NA,"W 158","10 AVE.",NA,NA,NA
"9147","68 BROADWAY,H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9148","68 BROADWAY,H. L. L",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9149","H. B KLYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9150","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9152","H. RONDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9153",NA,NA,NA,NA,NA,"146","3 AVE.",NA,NA,NA
"9154",NA,NA,NA,NA,NA,"MOTT AVE","144",NA,NA,NA
"9155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9156","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9157","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9158","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9159","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9160",NA,NA,NA,"E 79","3 AVE.",NA,NA,NA,NA,NA
"9161","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9162",NA,NA,NA,NA,NA,"ELTON AVE","158",NA,NA,NA
"9163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9164","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9165",NA,NA,NA,NA,NA,"W 59","9 AVE.",NA,NA,NA
"9166","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9167",NA,NA,NA,"ROBBINS AVE","148",NA,NA,NA,NA,NA
"9168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9169",NA,NA,NA,NA,NA,"W 109","10 AVE.",NA,NA,NA
"9170",NA,NA,NA,NA,NA,"10 AVE","W 90",NA,NA,NA
"9171",NA,NA,NA,"E 94","3 AVE.",NA,NA,NA,NA,NA
"9172","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9173","H. CROOKS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9174","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9175","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9176","H. FRANCE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9177","H. THROGGS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9179",NA,NA,NA,NA,NA,"W 72","9 AVE.",NA,NA,NA
"9180","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9181",NA,NA,NA,NA,NA,"W 98","8 AVE.",NA,NA,NA
"9182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9183",NA,NA,NA,NA,NA,"E 67","3 AVE.",NA,NA,NA
"9184",NA,NA,NA,NA,NA,"BROADWAY","W 130",NA,NA,NA
"9185","H. N J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9186",NA,NA,NA,NA,NA,"3 AVE","140",NA,NA,NA
"9187","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9188","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9189",NA,NA,NA,NA,NA,"4 AVE","E 77",NA,NA,NA
"9190",NA,NA,NA,"E 77","1 AVE.",NA,NA,NA,NA,NA
"9191","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9192","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9194","H. E J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9195",NA,NA,NA,NA,NA,"AVE. D","4",NA,NA,NA
"9196","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9197",NA,NA,NA,NA,NA,"151","MORRIS AVE.",NA,NA,NA
"9198",NA,NA,NA,"MORRIS AVE","161",NA,NA,NA,NA,NA
"9199",NA,NA,NA,NA,NA,"H 167","R. R. AVE.",NA,NA,NA
"9200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9201","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9202",NA,NA,NA,"3 AVE","170",NA,NA,NA,NA,NA
"9203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9204","H. MT. KISCO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9205",NA,NA,NA,"W 73","11 AVE.",NA,NA,NA,NA,NA
"9206",NA,NA,NA,NA,NA,"135","3 AVE.",NA,NA,NA
"9207",NA,NA,NA,NA,NA,"3","170",NA,NA,NA
"9208","H. .",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9210","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9211","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9212",NA,NA,NA,"TINTON AVE","144",NA,NA,NA,NA,NA
"9213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9215",NA,NA,NA,NA,NA,"144","WILLIS AVE.",NA,NA,NA
"9216",NA,NA,NA,NA,NA,"R AVE R","169",NA,NA,NA
"9217",NA,NA,NA,NA,NA,"W 110","6 AVE.",NA,NA,NA
"9218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9219",NA,NA,NA,NA,NA,"152","R. R. AVE.",NA,NA,NA
"9220",NA,NA,NA,NA,NA,"W 65","10 AVE.",NA,NA,NA
"9221",NA,NA,NA,NA,NA,"W 105","10 AVE.",NA,NA,NA
"9222","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9223",NA,NA,NA,NA,NA,"AVE A","E 75",NA,NA,NA
"9224","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9225","H. LA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9226",NA,NA,NA,"W 73","11 AVE.",NA,NA,NA,NA,NA
"9227",NA,NA,NA,NA,NA,"W 62","10 AVE.",NA,NA,NA
"9228",NA,NA,NA,NA,NA,"148","4 AVE.",NA,NA,NA
"9229","H. D. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9230","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9231","12 PARK PL. H BKLYN","12","PARK PL. H BKLYN",NA,NA,NA,NA,"BKLYN",NA,NA
"9232","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9233",NA,NA,NA,NA,NA,"MANHATTAN","TWELH AVE.",NA,NA,NA
"9234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9235","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9236","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9237","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9238",NA,NA,NA,NA,NA,"BOBBINS AVE","150",NA,NA,NA
"9239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9241",NA,NA,NA,NA,NA,"W 130","BROADWAY",NA,NA,NA
"9242","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9243","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9244",NA,NA,NA,"MADISON AVE","E 128",NA,NA,NA,NA,NA
"9245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9246","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9247",NA,NA,NA,"4 AVE","E 108",NA,NA,NA,NA,NA
"9248","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9249","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9250","CUSTOM H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9252","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9253",NA,NA,NA,NA,NA,"E 97TH","2 AVE.",NA,NA,NA
"9254",NA,NA,NA,NA,NA,"BLVD","W",NA,NA,NA
"9255","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9258",NA,NA,NA,"W 61","10 AVE.",NA,NA,NA,NA,NA
"9259","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9260",NA,NA,NA,"W 61","10 AVE.",NA,NA,NA,NA,NA
"9261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9265","H. REFUSED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9266","H. N  , J.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9268","H. GRAMERCY PARK. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9269",NA,NA,NA,NA,NA,"1 AVE","E 101",NA,NA,NA
"9270","H. R. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9271","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9272",NA,NA,NA,NA,NA,"10 AVE","W 92",NA,NA,NA
"9273","H. CAL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9274",NA,NA,NA,NA,NA,"3 AVE","152",NA,NA,NA
"9275",NA,NA,NA,NA,NA,"E 72","AVE. A",NA,NA,NA
"9276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9277",NA,NA,NA,NA,NA,"4 AVE","E 116",NA,NA,NA
"9278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9279",NA,NA,NA,NA,NA,"LEX AVE","E 128",NA,NA,NA
"9280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9282","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9283","H. STURTEVANT H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9284","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9285","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9286","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9287","H. J. O.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9288","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9289","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9291",NA,NA,NA,"8 AVE","W 65",NA,NA,NA,NA,NA
"9292","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9293","H. RONDOUT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9295","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9296","H. MD.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9297","H. MD.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9298","H. MD.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9299",NA,NA,NA,"W 58","10 AVE.",NA,NA,NA,NA,NA
"9300","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"9301","247 PEARL AND 4 BROOME,H. WIND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9302","SOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9303",NA,NA,NA,NA,NA,"BROADWAY","W 198",NA,NA,NA
"9304","H. CHICAGO",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9305",NA,NA,NA,NA,NA,"135","3 AVE.",NA,NA,NA
"9306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9308","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9309",NA,NA,NA,NA,NA,"W 59","9 AVE.",NA,NA,NA
"9310",NA,NA,NA,NA,NA,"8 AVE","W 83",NA,NA,NA
"9311",NA,NA,NA,"163","WASHN AVE.",NA,NA,NA,NA,NA
"9312",NA,NA,NA,NA,NA,"ANDERSON AVE.","CENTRAL AVE.",NA,NA,NA
"9313",NA,NA,NA,NA,NA,"W 105","8 AVE.",NA,NA,NA
"9314","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9315","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9316","H. GILSEY H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9318","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9319",NA,NA,NA,NA,NA,"CONCORD AVE","163",NA,NA,NA
"9320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9321",NA,NA,NA,NA,NA,"WILLIS AVE","138",NA,NA,NA
"9322",NA,NA,NA,"3 AVE","145",NA,NA,NA,NA,NA
"9323","61 BROADWAY ,H 21 CORTLANDT,H. BKLYN","21","CORTLANDT",NA,NA,NA,NA,NA,"21","CORTLANDT"
"9324",NA,NA,NA,"W 160","10 AVE.",NA,NA,NA,NA,NA
"9325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9326","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9328","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9329",NA,NA,NA,NA,NA,"134","WILLIS AVE.",NA,NA,NA
"9330","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9331","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9332",NA,NA,NA,NA,NA,"W 103","10 AVE.",NA,NA,NA
"9333",NA,NA,NA,NA,NA,"3 AVE","149",NA,NA,NA
"9334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9335","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9336",NA,NA,NA,NA,NA,"149","3 AVE.",NA,NA,NA
"9337","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9338","198 BROADWAY,H. R. I.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9340",NA,NA,NA,NA,NA,"146","BROOK AVE.",NA,NA,NA
"9341",NA,NA,NA,"4 AVE","E 92",NA,NA,NA,NA,NA
"9342",NA,NA,NA,NA,NA,"W 115","FIH AVE.",NA,NA,NA
"9343",NA,NA,NA,NA,NA,"165","3 AVE.",NA,NA,NA
"9344",NA,NA,NA,NA,NA,"165","3 AVE.",NA,NA,NA
"9345","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9346",NA,NA,NA,"W 119",". NICHOLAS AVE.",NA,NA,NA,NA,NA
"9347","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9348",NA,NA,NA,NA,NA,"145","3 AVE.",NA,NA,NA
"9349",NA,NA,NA,NA,NA,"3 AVE","146",NA,NA,NA
"9350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9352","H. ENG.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9353",NA,NA,NA,NA,NA,"140","3 AVE.",NA,NA,NA
"9354",NA,NA,NA,NA,NA,"W 115","7 AVE.",NA,NA,NA
"9355",NA,NA,NA,NA,NA,"UNION AVE","168",NA,NA,NA
"9356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9357",NA,NA,NA,NA,NA,"W 159","10 AVE.",NA,NA,NA
"9358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9359",NA,NA,NA,NA,NA,"LEX AVE","E 115",NA,NA,NA
"9360","H. PA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9361",NA,NA,NA,NA,NA,"W 66","8 AVE.",NA,NA,NA
"9362","130 BROADWAY H CONEY ISLAND","130","BROADWAY H CONEY ISLAND",NA,NA,NA,NA,NA,NA,NA
"9363","H MASN.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9364","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9365","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9367",NA,NA,NA,NA,NA,"149","BROOK AVE.",NA,NA,NA
"9368","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9370",NA,NA,NA,NA,NA,"H 162","ELTON AVE.",NA,NA,NA
"9371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9372","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9373","H BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9375","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9376",NA,NA,NA,"E 122","1 AVE.",NA,NA,NA,NA,NA
"9377",NA,NA,NA,NA,NA,"145","BROOK AVE.",NA,NA,NA
"9378","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"9379",NA,NA,NA,NA,NA,"W 99","8",NA,NA,NA
"9380","H. LEGGETTS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9381",NA,NA,NA,NA,NA,"146","BROOK AVE.",NA,NA,NA
"9382",NA,NA,NA,NA,NA,"145","WILLIS AVE.",NA,NA,NA
"9383",NA,NA,NA,NA,NA,"8 AVE.","W",NA,NA,NA
"9384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9385",NA,NA,NA,"E 70","3 AVE.",NA,NA,NA,NA,NA
"9386",NA,NA,NA,NA,NA,"E 71","AVE. A",NA,NA,NA
"9387",NA,NA,NA,NA,NA,"1 AVE","E 122",NA,NA,NA
"9388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9389",NA,NA,NA,NA,NA,"10 AVE","W 125",NA,NA,NA
"9390",NA,NA,NA,NA,NA,"146","BROOK AVE.",NA,NA,NA
"9391",NA,NA,NA,NA,NA,"BLVD","W",NA,NA,NA
"9392",NA,NA,NA,NA,NA,"E 72","1 AVE.",NA,NA,NA
