"","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10"
"699",NA,NA,NA,NA,NA,"E 31","AVE H 1",NA,NA,NA
"700","H. WESTERN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,NA,NA,NA,"W 22","N. R.",NA,NA,NA
"702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",NA,NA,NA,"BROADWAY","E 21",NA,NA,NA,NA,NA
"704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,NA,"NORFOLK","DELANCEY",NA,NA,NA,NA,NA
"706",NA,NA,NA,NA,NA,"E 19","AVE H 3",NA,NA,NA
"707",NA,NA,NA,NA,NA,"W 28","AVE H 7",NA,NA,NA
"708",NA,NA,NA,NA,NA,"W 28","AVE H 7",NA,NA,NA
"709",NA,NA,NA,NA,NA,"LIVINGSTON","BOND , BROOKLYN",NA,NA,NA
"710",NA,NA,NA,NA,NA,"W 35","AVE H 7",NA,NA,NA
"711",NA,NA,NA,NA,NA,"2, E H 28","AVE H 2",NA,NA,NA
"712",NA,NA,NA,NA,NA,"E 23","AVE H 4",NA,NA,NA
"713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","H. SSHARRISN",NA,NA,NA,NA,NA,NA,"HARRIS",NA,NA
"716",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717",NA,NA,NA,NA,NA,"H 23","AVE H 6",NA,NA,NA
"718","H. BUSHWICK  , L. I",NA,NA,NA,NA,NA,NA,"BUSHWICK",NA,NA
"719",NA,NA,NA,NA,NA,"BROADWAY","W 38",NA,NA,NA
"720",NA,NA,NA,NA,NA,"4","E 32, H AV4NE 32",NA,NA,NA
"721","470 N BROADWAY GRAND,H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","N H. Y. UNIVERSITY",NA,NA,NA,NA,NA,NA,"UNIVERSITY",NA,NA
"723",NA,NA,NA,"3","AVE H 1",NA,NA,NA,NA,NA
"724",NA,NA,NA,"BROADWAY","W 40",NA,NA,NA,NA,NA
"725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","MER26 AND 28 BROAD ,H. ASTOR H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,NA,NA,NA,"W 33","AVE H 8",NA,NA,NA
"728",NA,NA,NA,NA,NA,"W 28","AVE H 5",NA,NA,NA
"729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,NA,"BALTIC","HENRY BROOKLYN",NA,NA,NA,NA,NA
"731",NA,NA,NA,NA,NA,"9, W H 36","AVE H 9",NA,NA,NA
"732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",NA,NA,NA,"WOOSTER","PRINCE 50 *",NA,NA,NA,NA,NA
"734",NA,NA,NA,NA,NA,"E 2IW","AVE H 3",NA,NA,NA
"735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,NA,NA,NA,"W 34","AVE H 71",NA,NA,NA
"737",NA,NA,NA,NA,NA,"CLINTON","HARRISON , BROOKLYN",NA,NA,NA
"738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",NA,NA,NA,"W 31","AVE H 6",NA,NA,NA,NA,NA
"740",NA,NA,NA,NA,NA,"W 31","BROADWAY",NA,NA,NA
"741",NA,NA,NA,NA,NA,"E 35","AVE H 2",NA,NA,NA
"742",NA,NA,NA,NA,NA,"9, W H 37","AVE H 9",NA,NA,NA
"743",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","98 BROADWAY,H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",NA,NA,NA,NA,NA,"W R 35","AVE H 8",NA,NA,NA
"747","H. PVAVENSWOED",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",NA,NA,NA,"9","W 24, W H 24 AVE C H 9",NA,NA,NA,NA,NA
"749","H. Ã¢ÂÂ BLEECKER",NA,NA,NA,NA,NA,NA,"LEE",NA,NA
"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",NA,NA,NA,"MOTT","PRINCE",NA,NA,NA,NA,NA
"752",NA,NA,NA,NA,NA,"FIH","AVE. C",NA,NA,NA
"753",NA,NA,NA,NA,NA,"W 48","AVE H 7",NA,NA,NA
"754",NA,NA,NA,NA,NA,"W 43","AVE H 8",NA,NA,NA
"755",NA,NA,NA,"E 33","LEXINGTON AVE",NA,NA,NA,NA,NA
"756",NA,NA,NA,NA,NA,"W 31","AVE H 7",NA,NA,NA
"757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",NA,NA,NA,"7, W H 21","AVE , H 7",NA,NA,NA,NA,NA
"759",NA,NA,NA,NA,NA,"W 35","B.WAY",NA,NA,NA
"760",NA,NA,NA,NA,NA,"E 27","AVE H 2",NA,NA,NA
"761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",NA,NA,NA,"W 36","AVE H 8",NA,NA,NA,NA,NA
"763",NA,NA,NA,"W 23","AVE H 7",NA,NA,NA,NA,NA
"764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","H. WESTCHESTER CO",NA,NA,NA,NA,NA,NA,"WESTCHESTER",NA,NA
"768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","H. JUDSONS H",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"771","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"772","H. WOODSTK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",NA,NA,NA,NA,NA,"E 30","AVE H 5",NA,NA,NA
"774","220 FRONT  , AND 103 WALL,H. BUSHWICK  , L. I.",NA,NA,NA,NA,NA,NA,"BUSHWICK",NA,NA
"775",NA,NA,NA,NA,NA,"8 ,","AVE. C",NA,NA,NA
"776",NA,NA,NA,NA,NA,"8, W H 28","AVE H 9",NA,NA,NA
"777",NA,NA,NA,NA,NA,"AVE. C","9",NA,NA,NA
"778",NA,NA,NA,NA,NA,"E 26","AVE H 2",NA,NA,NA
"779",NA,NA,NA,NA,NA,"H 25","AVE H 4",NA,NA,NA
"780","70 AND 72 FULTON,H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",NA,NA,NA,NA,NA,"E R 31","AVE H 4",NA,NA,NA
"783",NA,NA,NA,NA,NA,"UNION","CLINTON , BROOKLYN",NA,NA,NA
"784",NA,NA,NA,NA,NA,"STATE","BOND , BROOKLYN",NA,NA,NA
"785","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"786","H UNION PL NE 26",NA,NA,NA,NA,NA,NA,NA,NA,"UNION PL"
"787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",NA,NA,NA,NA,NA,"W 40","BROADWAY",NA,NA,NA
"789","139 B.WAY,H. JUDSONS HOTL",NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","H. WILHAMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"792",NA,NA,NA,NA,NA,"W 32","AVE H 7",NA,NA,NA
"793",NA,NA,NA,NA,NA,"W R 35","B.WAY",NA,NA,NA
"794",NA,NA,NA,NA,NA,"W 35","B.WAY",NA,NA,NA
"795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","E H 25N AVE H 1",NA,NA,NA,NA,NA,NA,NA,NA,"E 25"
"798","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","H. BROOKLN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","H. CLION  , S. IS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",NA,NA,NA,NA,NA,"E 19","AVE H 3",NA,NA,NA
"804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","H. THROGS NECK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","H. ILL WAVERLY PL",NA,NA,NA,NA,NA,NA,"WAVERLY",NA,NA
"809","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","H. RATHBUNS H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",NA,NA,NA,"1","FIH, E H 29 C MADISON AVE",NA,NA,NA,NA,NA
"812",NA,NA,NA,NA,NA,"E 29","MADISON AVE",NA,NA,NA
"813",NA,NA,NA,NA,NA,"W 21","AVE H 6",NA,NA,NA
"814","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"815","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"816","H. ALBANY",NA,NA,NA,NA,NA,NA,"NY",NA,NA
"817",NA,NA,NA,NA,NA,"E 35","AVE H 5",NA,NA,NA
"818",NA,NA,NA,NA,NA,"LEXINGTON A V","E 32",NA,NA,NA
"819",NA,NA,NA,NA,NA,"W 31","AVE H 8",NA,NA,NA
"820","H. WESTCHESTER CO.",NA,NA,NA,NA,NA,NA,"WESTCHESTER",NA,NA
"821",NA,NA,NA,NA,NA,"W 3LST","AVE H 8",NA,NA,NA
"822","H. MASS.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","H. MANSIONHOUSE  , BROOKLYN",NA,NA,NA,NA,NA,NA,"BROOKLYN",NA,NA
"826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827",NA,NA,NA,NA,NA,"W 42","AVE H 8",NA,NA,NA
"828",NA,NA,NA,NA,NA,"W 33","AVE H 8",NA,NA,NA
"829",NA,NA,NA,NA,NA,"W 37","AVE 9",NA,NA,NA
"830",NA,NA,NA,NA,NA,"W 31","AVE H 8",NA,NA,NA
"831",NA,NA,NA,NA,NA,"AVE A","E 11",NA,NA,NA
"832","2 VANDEWATER AND 56 FRANKFORT,H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","AVE H 10 W C 19,H. N. J",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","H BROOLDYN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837",NA,NA,NA,"TWELH","AVE. A",NA,NA,NA,NA,NA
"838",NA,NA,NA,NA,NA,"E R 36","AVE H 2",NA,NA,NA
"839",NA,NA,NA,NA,NA,"W 22","AVE H 7",NA,NA,NA
"840",NA,NA,NA,NA,NA,"H 50","AVE H 3",NA,NA,NA
"841",NA,NA,NA,NA,NA,"H 50","AVE H 3",NA,NA,NA
"842","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"843","H. WIUIAMSBG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",NA,NA,NA,"10, H H 19","AVE H 9",NA,NA,NA,NA,NA
"845","H. MERCHANTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","198 BROADWAY,H. AMERICAN H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"850",NA,NA,NA,"BOND","STATE BROOKLYN",NA,NA,NA,NA,NA
"851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","H. HURLGATE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"853",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"854",NA,NA,NA,NA,NA,"PACIFIC","HOYT , E BROOKLYN",NA,NA,NA
"855",NA,NA,NA,"BOWERV","BROOME",NA,NA,NA,NA,NA
"856",NA,NA,NA,NA,NA,"W 42","AVE H 9",NA,NA,NA
"857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",NA,NA,NA,NA,NA,"BROADWAY","W 27",NA,NA,NA
"859",NA,NA,NA,NA,NA,"E 28","AVE H 3",NA,NA,NA
"860",NA,NA,NA,"PACIFIC","HOYT , BROOKLYN",NA,NA,NA,NA,NA
"861",NA,NA,NA,"PACIFIC","HOYT , BROOKLYN",NA,NA,NA,NA,NA
"862",NA,NA,NA,NA,NA,"CHRISTOPHER","HUDSON",NA,NA,NA
"863",NA,NA,NA,NA,NA,"4 B H 131 AND 132, H H 129","AVE H 5",NA,NA,NA
"864",NA,NA,NA,"MOTT","WALKER",NA,NA,NA,NA,NA
"865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","H. LISCHRCN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"868",NA,NA,NA,NA,NA,"W 32 ,","AVE H 8",NA,NA,NA
"869","E N 33 AVE H 3,H. LEXGTN AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",NA,NA,NA,NA,NA,"E 26","AVE H 4",NA,NA,NA
"871","H. SHEFFIELD",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",NA,NA,NA,NA,NA,"3, E H 30","AVE H 3",NA,NA,NA
"873",NA,NA,NA,"W 36","AVE H 8",NA,NA,NA,NA,NA
"874","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","H. LOOWOOSTR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","H MASPETH  , L. I.",NA,NA,NA,NA,NA,NA,"L. I.",NA,NA
"877",NA,NA,NA,"3, E H 24","AVE H 3",NA,NA,NA,NA,NA
"878","H. CITIZENS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"879",NA,NA,NA,NA,NA,"W 40","AVE H 8",NA,NA,NA
"880",NA,NA,NA,NA,NA,"W 40","AVE H 8",NA,NA,NA
"881",NA,NA,NA,NA,NA,"W 36","AVE H 9",NA,NA,NA
"882",NA,NA,NA,NA,NA,"W 36","AVE H 8",NA,NA,NA
"883",NA,NA,NA,NA,NA,"W 37","AVE H 9",NA,NA,NA
"884",NA,NA,NA,NA,NA,"W 34","AVE H 10",NA,NA,NA
"885",NA,NA,NA,"E 16","AVE H 3",NA,NA,NA,NA,NA
"886","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",NA,NA,NA,NA,NA,"W 30","AVE 8.",NA,NA,NA
"888",NA,NA,NA,NA,NA,"7 W H 30","AVE H 7",NA,NA,NA
"889",NA,NA,NA,NA,NA,"E 39","AVE H 2",NA,NA,NA
"890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",NA,NA,NA,NA,NA,"W 40","AVE H 6",NA,NA,NA
"892",NA,NA,NA,NA,NA,"E 26","LEX. AVE",NA,NA,NA
"893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",NA,NA,NA,NA,NA,"E 23","AVE H 3",NA,NA,NA
"896",NA,NA,NA,NA,NA,"W 37","AVE H 8",NA,NA,NA
"897",NA,NA,NA,"6, H BROADWAY","E 21",NA,NA,NA,NA,NA
"898","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",NA,NA,NA,NA,NA,"W 23","AVE H 5",NA,NA,NA
"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901",NA,NA,NA,NA,NA,"E 27","MADISON AVE",NA,NA,NA
"902","H. ASTOR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","H LEXINGTON AVC H 31",NA,NA,NA,NA,NA,NA,NA,NA,"LEXINGTON"
"905",NA,NA,NA,NA,NA,"W 29","AVE H 6",NA,NA,NA
"906",NA,NA,NA,"H 21","BROADWAY",NA,NA,NA,NA,NA
"907",NA,NA,NA,NA,NA,"ATLANTIC","POWERS , BROOKLYN",NA,NA,NA
"908",NA,NA,NA,NA,NA,"E 26","AVE H 3",NA,NA,NA
"909",NA,NA,NA,NA,NA,"H 121","AVE H 3",NA,NA,NA
"910","H. N. Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","211 PEARL , NATIONAL H","211","PEARL , NATIONAL H",NA,NA,NA,NA,NA,NA,NA
"912","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915",NA,NA,NA,NA,NA,"W 39","AVE H 8",NA,NA,NA
"916",NA,NA,NA,NA,NA,"7, W H 27","AVE H 7",NA,NA,NA
"917","H. MANSION",NA,NA,NA,NA,NA,NA,NA,NA,NA
"918",NA,NA,NA,NA,NA,"9, W H 29","AVE H 9",NA,NA,NA
"919",NA,NA,NA,NA,NA,"W 27","AVE H 10",NA,NA,NA
"920",NA,NA,NA,NA,NA,"W 23","AVE H 7",NA,NA,NA
"921","H. BROOKYLN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","H. ENGLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","H. MASPETH  , L. I",NA,NA,NA,NA,NA,NA,"L. I",NA,NA
"924",NA,NA,NA,"BROADWALY","E 11",NA,NA,NA,NA,NA
"925","H. ALY RSEVLT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",NA,NA,NA,"10","W 29, H AV10 W C 29",NA,NA,NA,NA,NA
"927","H. N. ORL.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"928",NA,NA,NA,NA,NA,"W 30","AVE H 9",NA,NA,NA
"929",NA,NA,NA,NA,NA,"10","W 40, H N BROADWAY W 39",NA,NA,NA
"930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931",NA,NA,NA,NA,NA,"10","W 40, H N BROADWAY W 39",NA,NA,NA
"932",NA,NA,NA,"CLINTON","AMITY , BROOKLYN",NA,NA,NA,NA,NA
"933",NA,NA,NA,NA,NA,"E 24","AVE H 3",NA,NA,NA
"934","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"935",NA,NA,NA,NA,NA,"E 35 ,","AVE H 2",NA,NA,NA
"936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",NA,NA,NA,NA,NA,"E 35","AVE H 3",NA,NA,NA
"938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","88 VESEY,H. HOBKN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",NA,NA,NA,NA,NA,"4 B H 131 AND 132 , AND 18 CENTRE, H H 129","AVE H 5",NA,NA,NA
"941",NA,NA,NA,NA,NA,"W 35","BROADWAY",NA,NA,NA
"942","H. N. JER.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",NA,NA,NA,NA,NA,"W 42","AVE H 7, W H N 42 AVE H 7",NA,NA,NA
"945",NA,NA,NA,NA,NA,"W 42","AVE H 7",NA,NA,NA
"946",NA,NA,NA,NA,NA,"W 23","AVE H 7",NA,NA,NA
"947","H. LAFARGE BUILDINGS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",NA,NA,NA,NA,NA,"W 41","AVE9",NA,NA,NA
"950",NA,NA,NA,NA,NA,"SACKETT","COLUMBIA , BROOKLYN",NA,NA,NA
"951","W H HOBOKEN",NA,NA,NA,NA,NA,NA,"HOBOKEN",NA,NA
"952","H. NATIONAL HOT",NA,NA,NA,NA,NA,NA,"TIONA",NA,NA
"953",NA,NA,NA,NA,NA,"E 26","LEXINGTON AVE.",NA,NA,NA
"954",NA,NA,NA,"8","W 27, H AV8CW 27",NA,NA,NA,NA,NA
"955","H. CALIFORNIA",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",NA,NA,NA,"STANTON","CANNON",NA,NA,NA,NA,NA
"957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",NA,NA,NA,NA,NA,"E 19","AVE H 4",NA,NA,NA
"961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",NA,NA,NA,NA,"GREENWICH",NA,NA,NA,NA,NA
"963",NA,NA,NA,NA,NA,"W 34","AVE H 10",NA,NA,NA
"964","188 CHATHAM SQ,H. CARMANSVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","H. NEW YORK",NA,NA,NA,NA,NA,NA,"NEW YORK",NA,NA
"966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",NA,NA,NA,NA,NA,"6, W H 30","AVE H 6",NA,NA,NA
"968","H. POWER  , WILLIAMSBURG",NA,NA,NA,NA,NA,NA,"WILLIAMSBURG",NA,NA
"969",NA,NA,NA,NA,NA,"W R 20","AVE H 7",NA,NA,NA
"970",NA,NA,NA,NA,NA,"H 50","AVE H 8",NA,NA,NA
"971","H. BLOOMGDALE",NA,NA,NA,NA,NA,NA,"DALE",NA,NA
"972",NA,NA,NA,NA,NA,"8, W H 38","AVE H 8",NA,NA,NA
"973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","542 WASHN,H. BLVDMNGDALE",NA,NA,NA,NA,NA,NA,"DALE",NA,NA
"976","H. BLVDMINGDALE",NA,NA,NA,NA,NA,NA,"DALE",NA,NA
"977","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","H. MERCHANTS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",NA,NA,NA,NA,NA,"W 41","AVE H 8",NA,NA,NA
"983",NA,NA,NA,NA,NA,"E 28","AVE H 3",NA,NA,NA
"984",NA,NA,NA,NA,NA,"E 28","LEXINGTON AVE.",NA,NA,NA
"985","AVE H 8 W C 40,H. BLOOMDALE",NA,NA,NA,NA,NA,NA,"DALE",NA,NA
"986",NA,NA,NA,"BROADWAY","SPRING",NA,NA,NA,NA,NA
"987",NA,NA,NA,NA,NA,"W 16","AVE H 8",NA,NA,NA
"988","H. NEW JER.",NA,NA,NA,NA,NA,NA,"NEW J",NA,NA
"989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990",NA,NA,NA,NA,NA,"W 33","AVE. O",NA,NA,NA
"991",NA,NA,NA,NA,NA,"E 38","AVE H 2",NA,NA,NA
"992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995",NA,NA,NA,NA,NA,"W 38","AVE H 9",NA,NA,NA
"996",NA,NA,NA,NA,NA,"LEXINGTON AVE","E 33",NA,NA,NA
"997","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998",NA,NA,NA,NA,NA,"E 31","MADISON AVE.",NA,NA,NA
"999","H. NWRK",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2 B.WAY,H. HARLEM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001",NA,NA,NA,NA,NA,"E 38","AVE H 2",NA,NA,NA
"1002","H. BARNUMS",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004",NA,NA,NA,NA,NA,"W 35","BROADWAY",NA,NA,NA
"1005",NA,NA,NA,NA,NA,"1, E H 24","AV1",NA,NA,NA
"1006","H. WMSBG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007",NA,NA,NA,"AVE","17",NA,NA,NA,NA,NA
"1008","REV",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009",NA,NA,NA,NA,NA,"W R 35","AVE H 8",NA,NA,NA
"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","H. N. BRIGHTON  , S. I.",NA,NA,NA,NA,NA,NA,"S. I.",NA,NA
"1014","H. BKLYR",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016",NA,NA,NA,"WASHINGTON","JANE",NA,NA,NA,NA,NA
"1017",NA,NA,NA,"W 52","AVE H 8",NA,NA,NA,NA,NA
"1018",NA,NA,NA,NA,NA,"7, W H 33","AVE H 7",NA,NA,NA
"1019",NA,NA,NA,"HENRY","BALTIC , BROOKLYN",NA,NA,NA,NA,NA
"1020",NA,NA,NA,NA,NA,"TWELH","AVE. B",NA,NA,NA
"1021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022",NA,NA,NA,NA,NA,"W 42","AVE H 10",NA,NA,NA
"1023",NA,NA,NA,NA,NA,"LEXINGTON AVE.","23",NA,NA,NA
"1024",NA,NA,NA,"H 23","LEXINGTON AVE",NA,NA,NA,NA,NA
"1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","H. WMSBURG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030",NA,NA,NA,NA,NA,"W 35","AVE H 10",NA,NA,NA
"1031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","H. CARMANSVILLE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","H. L. ISLAND",NA,NA,NA,NA,NA,NA,"L. I",NA,NA
"1034",NA,NA,NA,"BROADWAY ,","W 36",NA,NA,NA,NA,NA
"1035",NA,NA,NA,NA,NA,"E 28","AVE H 4",NA,NA,NA
"1036","H. BKLYN",NA,NA,NA,NA,NA,NA,"BKLYN",NA,NA
"1037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040",NA,NA,NA,NA,NA,"W 30","AVE H 9",NA,NA,NA
"1041",NA,NA,NA,NA,NA,"DEAN","SMITH , BROOKLYN",NA,NA,NA
"1042","H. BELVILLE  , NEW JERSEY",NA,NA,NA,NA,NA,NA,"NEW JERSEY",NA,NA
"1043","118 PEARL AND 82 WATER,H. SING SG",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",NA,NA,NA,"CLINTON","JORALEMON , BROOKLYN",NA,NA,NA,NA,NA
"1045",NA,NA,NA,NA,NA,"E 23","AVE H 4",NA,NA,NA
"1046",NA,NA,NA,NA,NA,"W 39","AVE H 7",NA,NA,NA
"1047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
