,n_street1,n_street2,c_street1,c_street2,Full Address,H Address,H House Number,H Street Name,H City,Address 2,Address 2 House Number,Address 2 Street Name,Address 2 City
13822,,,,,,,,,,,,,
13823,,,,,,,,,,,,,
13824,,,,,,,,,,,,,
13825,,,,,,,,,,,,,
13826,,,,,108 West st,108 WEST ST,108.0,WEST ST,,,,,
13827,,,,,,,,,,,,,
13828,,,,,,,,,,,,,
13829,18th st,3d av Gowanus,,,18th st n 3d av Gowanus,18TH ST N 3D AV GOWANUS,,,18TH ST N 3D AV GOWANUS,,,,
13830,,,,,,,,,,,,,
13831,,,,,,,,,,,,,
13832,,,,,,,,,,,,,
13833,,,10 1 Myrtle av,Duffield m William marketmail,10 1 Myrtle av c Duffield m William marketmail,10 1 MYRTLE AV C DUFFIELD M WILLIAM MARKETMAIL,10.0,1 MYRTLE AV C DUFFIELD M WILLIAM MARKETMAIL,,,,,
13834,,,,,,,,,,,,,
13835,,,,,,,,,,,,,
13836,,,,,,,,,,,,,
13837,,,,,,,,,,,,,
13838,,,,,,,,,,,,,
13839,,,,,,,,,,,,,
13840,,,,,,,,,,,,,
13841,,,,,,,,,,,,,
13842,,,,,,,,,,,,,
13843,,,,,,,,,,,,,
13844,,,,,,,,,,,,,
13845,,,,,,,,,,,,,
13846,,,,,,,,,,,,,
13847,,,,,,,,,,,,,
13848,,,,,,,,,,,,,
13849,,,,,,,,,,,,,
13850,,,,,,,,,,,,,
13851,,,,,,,,,,,,,
13852,,,,,,,,,,,,,
13853,,,,,,,,,,,,,
13854,,,,,,,,,,,,,
13855,,,,,,,,,,,,,
13856,,,,,,,,,,,,,
13857,,,,,,,,,,,,,
13858,,,,,,,,,,,,,
13859,,,,,,,,,,,,,
13860,,,,,,,,,,,,,
13861,,,,,,,,,,,,,
13862,,,,,,,,,,,,,
13863,,,,,,,,,,,,,
13864,,,,,,,,,,,,,
13865,,,,,,,,,,,,,
13866,,,,,,,,,,,,,
13867,,,,,,,,,,,,,
13868,,,,,,,,,,,,,
13869,,,,,,,,,,,,,
13870,,,,,,,,,,,,,
13871,,,,,,,,,,,,,
13872,,,,,,,,,,,,,
13873,,,,,,,,,,,,,
13874,,,,,,,,,,,,,
13875,,,,,8 Fulton,8 FULTON,8.0,FULTON,,,,,
13876,,,,,,,,,,,,,
13877,,,,,,,,,,,,,
13878,,,,,29 Liberty and 24 Maiden lane,29 LIBERTY AND 24 MAIDEN LANE,29.0,LIBERTY AND 24 MAIDEN LANE,,,,,
13879,,,,,mer,MER,,,,,,,
13880,,,,,82 Pine,82 PINE,82.0,PINE,,,,,
13881,,,,,r,R,,,,,,,
13882,,,,,,,,,,,,,
13883,,,,,,,,,,,,,
13884,,,,,,,,,,,,,
13885,,,,,,,,,,,,,
13886,,,,,60 Pine,60 PINE,60.0,PINE,,,,,
13887,,,,,tner,TNER,,,,,,,
13888,,,,,,,,,,,,,
13889,,,,,,,,,,,,,
13890,,,,,,,,,,,,,
13891,,,,,,,,,,,,,
13892,,,,,,,,,,,,,
13893,,,,,,,,,,,,,
13894,,,,,,,,,,,,,
13895,,,,,,,,,,,,,
13896,,,,,,,,,,,,,
13897,,,,,,,,,,,,,
13898,,,,,,,,,,,,,
13899,,,,,,,,,,,,,
13900,,,,,,,,,,,,,
13901,,,,,,,,,,,,,
13902,,,,,,,,,,,,,
13903,,,,,,,,,,,,,
13904,,,,,,,,,,,,,
13905,,,,,,,,,,,,,
13906,,,,,,,,,,,,,
13907,,,,,,,,,,,,,
13908,,,,,,,,,,,,,
13909,,,,,,,,,,,,,
13910,,,,,,,,,,,,,
13911,,,,,,,,,,,,,
13912,,,,,155 Maiden lane,155 MAIDEN LANE,155.0,MAIDEN LANE,,,,,
13913,,,,,,,,,,,,,
13914,,,,,,,,,,,,,
13915,,,,,,,,,,,,,
13916,,,,,,,,,,,,,
13917,,,,,,,,,,,,,
13918,,,,,93 Wall,93 WALL,93.0,WALL,,,,,
13919,,,,,,,,,,,,,
13920,,,,,,,,,,,,,
13921,,,,,,,,,,,,,
13922,,,,,,,,,,,,,
13923,,,,,16 Cortlandt,16 CORTLANDT,16.0,CORTLANDT,,,,,
13924,,,,,,,,,,,,,
13925,,,,,,,,,,,,,
13926,,,,,,,,,,,,,
13927,,,,,,,,,,,,,
13928,,,,,,,,,,,,,
13929,,,,,,,,,,,,,
13930,,,,,shipping merchant86 South,SHIPPING MERCHANT86 SOUTH,,,SHIPPING MERCHANT86 SOUTH,,,,
13931,,,,,,,,,,,,,
13932,,,,,,,,,,,,,
13933,,,,,,,,,,,,,
13934,,,,,,,,,,,,,
13935,,,,,Wyckoff,WYCKOFF,,,,,,,
13936,,,,,,,,,,,,,
13937,,,,,,,,,,,,,
13938,,,,,mer,MER,,,,,,,
13939,,,,,,,,,,,,,
13940,,,,,,,,,,,,,
13941,,,,,,,,,,,,,
13942,,,,,,,,,,,,,
13943,,,,,,,,,,,,,
13944,,,,,,,,,,,,,
13945,,,,,,,,,,,,,
13946,,,,,,,,,,,,,
13947,,,,,175 Water,175 WATER,175.0,WATER,,,,,
13948,,,,,,,,,,,,,
13949,,,,,,,,,,,,,
13950,,,,,,,,,,,,,
13951,,,,,45 Cedar,45 CEDAR,45.0,CEDAR,,,,,
13952,,,,,,,,,,,,,
13953,,,,,,,,,,,,,
13954,,,,,,,,,,,,,
13955,,,,,,,,,,,,,
13956,,,,,,,,,,,,,
13957,,,,,,,,,,,,,
13958,,,,,,,,,,,,,
13959,,,,,,,,,,,,,
13960,,,,,,,,,,,,,
13961,,,,,,,,,,,,,
13962,,,,,45 Cedar,45 CEDAR,45.0,CEDAR,,,,,
13963,,,,,,,,,,,,,
13964,,,,,,,,,,,,,
13965,,,,,,,,,,,,,
13966,,,52 Main,Front,52 Main c Front,52 MAIN C FRONT,52.0,MAIN C FRONT,,,,,
13967,,,,,45 Fulton,45 FULTON,45.0,FULTON,,,,,
13968,,,,,,,,,,,,,
13969,,,,,,,,,,,,,
13970,,,,,,,,,,,,,
13971,,,,,,,,,,,,,
13972,,,,,,,,,,,,,
13973,,,,,,,,,,,,,
13974,,,,,,,,,,,,,
13975,,,,,142 Broadway,142 BROADWAY,142.0,BROADWAY,,,,,
13976,,,,,62 Pine,62 PINE,62.0,PINE,,,,,
13977,,,,,,,,,,,,,
13978,,,,,,,,,,,,,
13979,,,,,,,,,,,,,
13980,,,,,,,,,,,,,
13981,,,,,97 Fulton alderman 4th ward,97 FULTON ALDERMAN 4TH WARD,97.0,FULTON ALDERMAN 4TH WARD,,,,,
13982,,,,,,,,,,,,,
13983,,,,,,,,,,,,,
13984,,,,,,,,,,,,,
13985,,,,,,,,,,,,,
13986,,,,,,,,,,,,,
13987,,,,,25 Nassau,25 NASSAU,25.0,NASSAU,,,,,
13988,,,,,Columbian iron foundry 15 Adams,COLUMBIAN IRON FOUNDRY 15 ADAMS,,,COLUMBIAN IRON FOUNDRY 15 ADAMS,,,,
13989,,,,,,,,,,,,,
13990,,,,,,,,,,,,,
13991,,,,,,,,,,,,,
13992,,,,,,,,,,,,,
13993,,,,,,,,,,,,,
13994,,,,,,,,,,,,,
13995,,,,,,,,,,,,,
13996,,,,,,,,,,,,,
13997,,,,,,,,,,,,,
13998,,,,,,,,,,,,,
13999,,,,,,,,,,,,,
14000,,,,,,,,,,,,,
14001,,,,,,,,,,,,,
14002,,,,,,,,,,,,,
14003,,,,,,,,,,,,,
14004,,,,,,,,,,,,,
14005,,,,,,,,,,,,,
14006,,,,,,,,,,,,,
14007,,,,,,,,,,,,,
14008,,,,,,,,,,,,,
14009,,,,,,,,,,,,,
14010,,,,,,,,,,,,,
14011,,,,,,,,,,,,,
14012,,,,,,,,,,,,,
14013,,,,,,,,,,,,,
14014,,,,,,,,,,,,,
14015,,,,,,,,,,,,,
14016,,,,,,,,,,,,,
14017,,,,,,,,,,,,,
14018,,,,,,,,,,,,,
14019,,,,,,,,,,,,,
14020,,,,,,,,,,,,,
14021,,,,,,,,,,,,,
14022,,,,,,,,,,,,,
14023,,,,,,,,,,,,,
14024,,,,,,,,,,,,,
14025,,,,,,,,,,,,,
14026,,,,,,,,,,,,,
14027,,,,,,,,,,,,,
14028,,,,,Penny bridge,PENNY BRIDGE,,,PENNY BRIDGE,,,,
14029,,,,,,,,,,,,,
14030,,,,,,,,,,,,,
14031,,,,,6 Wall st,6 WALL ST,6.0,WALL ST,,,,,
14032,,,,,1st Universalist Church,1ST UNIVERSALIST CHURCH,,,1ST UNIVERSALIST CHURCH,,,,
14033,,,,,,,,,,,,,
14034,,,,,,,,,,,,,
14035,,,,,,,,,,,,,
14036,,,,,,,,,,,,,
14037,,,,,,,,,,,,,
14038,,,,,,,,,,,,,
14039,,,,,,,,,,,,,
14040,,,,,,,,,,,,,
14041,,,,,,,,,,,,,
14042,,,,,attorney and commissioner of deeds county clerk s office city hall,ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK S OFFICE CITY HALL,,,ATTORNEY AND COMMISSIONER OF DEEDS COUNTY CLERK S OFFICE CITY HALL,,,,
14043,,,,,,,,,,,,,
14044,,,,,,,,,,,,,
14045,,,,,,,,,,,,,
14046,,,,,,,,,,,,,
14047,,,,,,,,,,,,,
14048,,,,,,,,,,,,,
14049,,,,,,,,,,,,,
14050,,,,,,,,,,,,,
14051,,,,,,,,,,,,,
14052,,,,,,,,,,,,,
14053,,,,,53 Exchange place,53 EXCHANGE PLACE,53.0,EXCHANGE PLACE,,,,,
14054,,,,,,,,,,,,,
14055,,,,,,,,,,,,,
14056,,,,,53 Exchange pl,53 EXCHANGE PL,53.0,EXCHANGE PL,,,,,
14057,,,,,7 Water,7 WATER,7.0,WATER,,,,,
14058,,,,,,,,,,,,,
14059,,,,,,,,,,,,,
14060,,,,,,,,,,,,,
14061,,,,,,,,,,,,,
14062,,,,,,,,,,,,,
14063,,,,,,,,,,,,,
14064,,,,,,,,,,,,,
14065,,,,,,,,,,,,,
14066,,,,,,,,,,,,,
14067,,,,,,,,,,,,,
14068,,,,,,,,,,,,,
14069,,,,,,,,,,,,,
14070,,,,,,,,,,,,,
14071,,,,,,,,,,,,,
14072,,,,,,,,,,,,,
14073,,,,,,,,,,,,,
14074,,,,,,,,,,,,,
14075,,,Columbia,Baltic,Columbia c Baltic,COLUMBIA C BALTIC,,,COLUMBIA C BALTIC,,,,
14076,,,,,,,,,,,,,
14077,,,,,,,,,,,,,
14078,,,,,,,,,,,,,
14079,,,,,,,,,,,,,
14080,,,,,,,,,,,,,
14081,,,,,,,,,,,,,
14082,,,,,,,,,,,,,
14083,,,,,,,,,,,,,
14084,,,,,109 Water,109 WATER,109.0,WATER,,,,,
14085,,,,,,,,,,,,,
14086,,,,,,,,,,,,,
14087,,,,,,,,,,,,,
14088,,,,,,,,,,,,,
14089,,,,,,,,,,,,,
14090,,,,,,,,,,,,,
14091,,,,,,,,,,,,,
14092,,,,,,,,,,,,,
14093,,,,,,,,,,,,,
14094,,,,,,,,,,,,,
14095,,,,,,,,,,,,,
14096,,,,,,,,,,,,,
14097,,,,,,,,,,,,,
14098,,,,,,,,,,,,,
14099,,,,,,,,,,,,,
14100,,,,,,,,,,,,,
14101,,,,,,,,,,,,,
14102,,,,,,,,,,,,,
14103,,,,,,,,,,,,,
14104,,,,,84 Maiden lane,84 MAIDEN LANE,84.0,MAIDEN LANE,,,,,
14105,,,,,,,,,,,,,
14106,,,,,,,,,,,,,
14107,,,,,,,,,,,,,
14108,,,,,,,,,,,,,
14109,,,,,,,,,,,,,
14110,,,,,,,,,,,,,
14111,,,,,,,,,,,,,
14112,,,,,,,,,,,,,
14113,,,,,,,,,,,,,
14114,,,,,,,,,,,,,
14115,,,,,,,,,,,,,
14116,,,,,,,,,,,,,
14117,,,,,,,,,,,,,
14118,,,,,States and notary S Montague Hall,STATES AND NOTARY S MONTAGUE HALL,,,STATES AND NOTARY S MONTAGUE HALL,,,,
14119,,,,,,,,,,,,,
14120,,,,,115 Wall,115 WALL,115.0,WALL,,,,,
14121,,,,,,,,,,,,,
14122,,,,,,,,,,,,,
14123,,,,,,,,,,,,,
14124,,,,,,,,,,,,,
14125,,,,,,,,,,,,,
14126,,,,,,,,,,,,,
14127,,,,,,,,,,,,,
14128,,,,,,,,,,,,,
14129,,,,,5 Jones,5 JONES,5.0,JONES,,,,,
14130,,,,,,,,,,,,,
14131,,,,,,,,,,,,,
14132,,,,,,,,,,,,,
14133,Furman,Everitt,,,Furman n Everitt,FURMAN N EVERITT,,,FURMAN N EVERITT,,,,
14134,,,,,,,,,,,,,
14135,,,,,157 Clinton l horne William,157 CLINTON L HORNE WILLIAM,157.0,CLINTON L HORNE WILLIAM,,,,,
14136,,,,,,,,,,,,,
14137,,,,,84 Smith fhornton John W,84 SMITH FHORNTON JOHN W,84.0,SMITH FHORNTON JOHN W,,,,,
14138,,,,,,,,,,,,,
14139,,,,,,,,,,,,,
14140,,,,,,,,,,,,,
14141,,,,,,,,,,,,,
14142,,,,,hardware mer,HARDWARE MER,,,HARDWARE MER,,,,
14143,,,,,,,,,,,,,
14144,,,,,,,,,,,,,
14145,Atlantic,Smith and Court op Baltic,,,Atlantic n Smith and Court op Baltic,ATLANTIC N SMITH AND COURT OP BALTIC,,,ATLANTIC N SMITH AND COURT OP BALTIC,,,,
14146,,,,,,,,,,,,,
14147,Atlantic,Smith,,,Atlantic n Smith,ATLANTIC N SMITH,,,ATLANTIC N SMITH,,,,
14148,,,,,,,,,,,,,
14149,,,,,,,,,,,,,
14150,,,,,,,,,,,,,
14151,,,,,jeweller 127 Atlantic,JEWELLER 127 ATLANTIC,127.0,ATLANTIC,,,,,
14152,,,,,,,,,,,,,
14153,,,,,,,,,,,,,
14154,,,,,,,,,,,,,
14155,,,,,,,,,,,,,
14156,,,,,,,,,,,,,
14157,,,,,,,,,,,,,
14158,,,,,,,,,,,,,
14159,,,,,,,,,,,,,
14160,,,,,,,,,,,,,
14161,,,,,,,,,,,,,
14162,,,,,,,,,,,,,
14163,,,,,,,,,,,,,
14164,Columbia,Fulton,,,Columbia n Fulton,COLUMBIA N FULTON,,,COLUMBIA N FULTON,,,,
14165,,,,,,,,,,,,,
14166,,,,,,,,,,,,,
14167,,,,,,,,,,,,,
14168,,,,,,,,,,,,,
14169,,,,,,,,,,,,,
14170,,,,,,,,,,,,,
14171,,,,,,,,,,,,,
14172,,,,,,,,,,,,,
14173,,,,,,,,,,,,,
14174,,,,,,,,,,,,,
14175,,,,,,,,,,,,,
14176,,,,,,,,,,,,,
14177,,,,,,,,,,,,,
14178,,,,,,,,,,,,,
14179,,,,,,,,,,,,,
14180,,,,,,,,,,,,,
14181,,,,,,,,,,,,,
14182,,,,,,,,,,,,,
14183,,,,,,,,,,,,,
14184,,,,,,,,,,,,,
14185,,,,,,,,,,,,,
14186,,,,,145 Fulton,145 FULTON,145.0,FULTON,,,,,
14187,,,,,,,,,,,,,
14188,,,,,55 Cortlandt,55 CORTLANDT,55.0,CORTLANDT,,,,,
14189,,,,,,,,,,,,,
14190,,,,,111 Pear,111 PEAR,111.0,PEAR,,,,,
14191,,,,,,,,,,,,,
14192,,,,,,,,,,,,,
14193,,,,,4 Jone s lane,4 JONE S LANE,4.0,JONE S LANE,,,,,
14194,,,,,,,,,,,,,
14195,,,,,,,,,,,,,
14196,,,,,,,,,,,,,
14197,,,,,,,,,,,,,
14198,,,,,,,,,,,,,
14199,,,,,,,,,,,,,
14200,,,,,auctioneer and notary public 8S Fulton,AUCTIONEER AND NOTARY PUBLIC 8S FULTON,,,AUCTIONEER AND NOTARY PUBLIC 8S FULTON,,,,
14201,,,,,,,,,,,,,
14202,,,,,,,,,,,,,
14203,,,,,,,,,,,,,
14204,,,,,,,,,,,,,
14205,,,,,,,,,,,,,
14206,,,,,,,,,,,,,
14207,,,,,,,,,,,,,
14208,,,,,,,,,,,,,
14209,,,,,247 Broadway,247 BROADWAY,247.0,BROADWAY,,,,,
14210,,,,,,,,,,,,,
14211,,,,,,,,,,,,,
14212,,,,,,,,,,,,,
14213,,,,,,,,,,,,,
14214,,,,,,,,,,,,,
14215,,,,,,,,,,,,,
14216,,,,,,,,,,,,,
14217,,,,,,,,,,,,,
14218,,,,,,,,,,,,,
14219,,,,,,,,,,,,,
14220,,,,,,,,,,,,,
14221,,,,,,,,,,,,,
14222,,,,,,,,,,,,,
14223,,,,,,,,,,,,,
14224,,,,,41 William,41 WILLIAM,41.0,WILLIAM,,,,,
14225,,,,,,,,,,,,,
14226,,,,,,,,,,,,,
14227,,,,,,,,,,,,,
14228,,,,,,,,,,,,,
14229,,,,,,,,,,,,,
14230,,,,,,,,,,,,,
14231,,,,,,,,,,,,,
14232,,,,,,,,,,,,,
14233,,,,,,,,,,,,,
14234,,,,,grocer 377 Pearl,GROCER 377 PEARL,377.0,PEARL,,,,,
14235,,,,,,,,,,,,,
14236,,,,,,,,,,,,,
14237,,,,,,,,,,,,,
14238,,,,,79 Maiden lane,79 MAIDEN LANE,79.0,MAIDEN LANE,,,,,
14239,,,,,,,,,,,,,
14240,,,,,,,,,,,,,
14241,,,,,,,,,,,,,
14242,,,,,60 Broad,60 BROAD,60.0,BROAD,,,,,
14243,,,,,,,,,,,,,
14244,,,,,55 Water,55 WATER,55.0,WATER,,,,,
14245,,,,,,,,,,,,,
14246,,,,,,,,,,,,,
14247,,,,,,,,,,,,,
14248,,,,,,,,,,,,,
14249,,,,,110 Pearl,110 PEARL,110.0,PEARL,,,,,
14250,,,,,80 Cedar,80 CEDAR,80.0,CEDAR,,,,,
14251,,,,,,,,,,,,,
14252,,,,,,,,,,,,,
14253,,,,,,,,,,,,,
14254,,,,,,,,,,,,,
14255,,,,,,,,,,,,,
14256,,,,,,,,,,,,,
14257,,,,,,,,,,,,,
14258,,,,,,,,,,,,,
14259,,,,,,,,,,,,,
14260,,,,,,,,,,,,,
14261,,,,,,,,,,,,,
14262,,,,,Brooklyn market,BROOKLYN MARKET,,,BROOKLYN MARKET,,,,
14263,Furman,Fulton,,,Furman n Fulton,FURMAN N FULTON,,,FURMAN N FULTON,,,,
14264,Furman,Fulton,,,Furman n Fulton,FURMAN N FULTON,,,FURMAN N FULTON,,,,
14265,,,,,124 Maiden lane,124 MAIDEN LANE,124.0,MAIDEN LANE,,,,,
14266,,,,,124 Maiden lane,124 MAIDEN LANE,124.0,MAIDEN LANE,,,,,
14267,,,,,,,,,,,,,
14268,,,,,,,,,,,,,
14269,,,,,84 Maiden lane,84 MAIDEN LANE,84.0,MAIDEN LANE,,,,,
14270,,,,,paper mer S4 Maiden lane,PAPER MER S4 MAIDEN LANE,,,PAPER MER S4 MAIDEN LANE,,,,
14271,,,,,,,,,,,,,
14272,,,,,,,,,,,,,
14273,,,,,,,,,,,,,
14274,,,,,,,,,,,,,
14275,,,,,,,,,,,,,
14276,,,,,,,,,,,,,
14277,,,,,21 Beaver,21 BEAVER,21.0,BEAVER,,,,,
14278,,,,,,,,,,,,,
14279,,,,,195 Pearl,195 PEARL,195.0,PEARL,,,,,
14280,,,,,,,,,,,,,
14281,,,,,,,,,,,,,
14282,,,,,,,,,,,,,
14283,,,,,atl y 299 Fulton,ATL Y 299 FULTON,,,ATL Y 299 FULTON,,,,
14284,,,,,27 Whitehall,27 WHITEHALL,27.0,WHITEHALL,,,,,
14285,,,,,,,,,,,,,
14286,,,,,,,,,,,,,
14287,,,,,,,,,,,,,
14288,,,,,,,,,,,,,
14289,,,,,,,,,,,,,
14290,,,,,,,,,,,,,
14291,,,,,92 Maiden lane r,92 MAIDEN LANE R,92.0,MAIDEN LANE R,,,,,
14292,,,,,,,,,,,,,
14293,,,,,2 High,2 HIGH,2.0,HIGH,,,,,
14294,,,,,2 Ferry,2 FERRY,2.0,FERRY,,,,,
14295,,,,,49 Ann,49 ANN,49.0,ANN,,,,,
14296,,,,,,,,,,,,,
14297,,,,,115 Broadway r,115 BROADWAY R,115.0,BROADWAY R,,,,,
14298,,,,,,,,,,,,,
14299,,,,,,,,,,,,,
14300,,,,,,,,,,,,,
14301,,,,,,,,,,,,,
14302,,,,,attorney at law,ATTORNEY AT LAW,,,ATTORNEY AT LAW,,,,
14303,,,,,,,,,,,,,
14304,,,,,,,,,,,,,
14305,,,,,,,,,,,,,
14306,,,,,,,,,,,,,
14307,,,,,,,,,,,,,
14308,,,,,,,,,,,,,
14309,,,,,277 Pearl,277 PEARL,277.0,PEARL,,,,,
14310,,,,,,,,,,,,,
14311,,,,,166,166,166.0,,,,,,
14312,,,,,,,,,,,,,
14313,,,,,,,,,,,,,
14314,,,,,merchant 135 Front,MERCHANT 135 FRONT,135.0,FRONT,,,,,
14315,,,,,,,,,,,,,
14316,,,,,33 Whitehall,33 WHITEHALL,33.0,WHITEHALL,,,,,
14317,,,,,9 Thames,9 THAMES,9.0,THAMES,,,,,
14318,,,,,,,,,,,,,
14319,,,,,,,,,,,,,
14320,,,,,,,,,,,,,
14321,,,,,146 Joralemon I ticker John,146 JORALEMON I TICKER JOHN,146.0,JORALEMON I TICKER JOHN,,,,,
14322,,,,,,,,,,,,,
14323,,,,,,,,,,,,,
14324,,,,,,,,,,,,,
14325,,,,,,,,,,,,,
14326,,,,,57 Broad,57 BROAD,57.0,BROAD,,,,,
14327,,,,,,,,,,,,,
14328,,,,,,,,,,,,,
14329,,,,,,,,,,,,,
14330,,,,,,,,,,,,,
14331,,,,,,,,,,,,,
14332,,,,,,,,,,,,,
14333,,,,,,,,,,,,,
14334,,,,,50 Christie st,50 CHRISTIE ST,50.0,CHRISTIE ST,,,,,
14335,,,,,,,,,,,,,
14336,,,,,,,,,,,,,
14337,,,,,,,,,,,,,
14338,,,,,merch t tailor 64 Fulton,MERCH T TAILOR 64 FULTON,,,MERCH T TAILOR 64 FULTON,,,,
14339,,,,,,,,,,,,,
14340,,,,,,,,,,,,,
14341,,,,,,,,,,,,,
14342,,,,,,,,,,,,,
14343,,,,,,,,,,,,,
14344,,,,,,,,,,,,,
14345,,,,,,,,,,,,,
14346,,,,,,,,,,,,,
14347,,,,,,,,,,,,,
14348,,,,,,,,,,,,,
14349,,,,,,,,,,,,,
14350,,,,,,,,,,,,,
14351,,,,,,,,,,,,,
14352,,,,,,,,,,,,,
14353,,,,,,,,,,,,,
14354,,,,,,,,,,,,,
14355,,,,,,,,,,,,,
14356,,,,,130 Adams,130 ADAMS,130.0,ADAMS,,,,,
14357,,,,,,,,,,,,,
14358,,,,,,,,,,,,,
14359,,,,,,,,,,,,,
14360,,,,,,,,,,,,,
14361,,,,,,,,,,,,,
14362,,,,,,,,,,,,,
14363,,,,,,,,,,,,,
14364,,,,,,,,,,,,,
14365,,,,,,,,,,,,,
14366,,,,,,,,,,,,,
14367,,,,,,,,,,,,,
14368,,,,,,,,,,,,,
14369,,,,,,,,,,,,,
14370,,,,,,,,,,,,,
14371,,,,,,,,,,,,,
14372,,,,,,,,,,,,,
14373,,,,,,,,,,,,,
14374,,,,,,,,,,,,,
14375,,,,,128 Atlantic,128 ATLANTIC,128.0,ATLANTIC,,,,,
14376,,,,,,,,,,,,,
14377,,,,,,,,,,,,,
14378,,,,,,,,,,,,,
14379,,,,,,,,,,,,,
14380,,,,,,,,,,,,,
14381,,,,,,,,,,,,,
14382,,,,,,,,,,,,,
14383,,,,,,,,,,,,,
14384,,,,,,,,,,,,,
14385,,,,,170 Fulton,170 FULTON,170.0,FULTON,,,,,
14386,,,,,North american ins Co office 51 Fulton,NORTH AMERICAN INS CO OFFICE 51 FULTON,,,NORTH AMERICAN INS CO OFFICE 51 FULTON,,,,
14387,,,,,,,,,,,,,
14388,,,,,,,,,,,,,
14389,,,,,boot and shoemaker,BOOT AND SHOEMAKER,,,BOOT AND SHOEMAKER,,,,
14390,,,,,King s county Mutual Insurance Co 42 Fulton,KING S COUNTY MUTUAL INSURANCE CO 42 FULTON,,,KING S COUNTY MUTUAL INSURANCE CO 42 FULTON,,,,
14391,,,,,Skillman,SKILLMAN,,,,,,,
14392,,,,,,,,,,,,,
14393,,,,,impr t 25 North William,IMPR T 25 NORTH WILLIAM,,,IMPR T 25 NORTH WILLIAM,,,,
14394,,,,,,,,,,,,,
14395,,,,,22 Merchant s Exchange,22 MERCHANT S EXCHANGE,22.0,MERCHANT S EXCHANGE,,,,,
14396,,,,,22 Merchant s Exchange,22 MERCHANT S EXCHANGE,22.0,MERCHANT S EXCHANGE,,,,,
14397,,,,,,,,,,,,,
14398,,,,,,,,,,,,,
14399,,,,,,,,,,,,,
14400,,,,,,,,,,,,,
14401,,,,,,,,,,,,,
14402,,,,,,,,,,,,,
14403,store277 Pearl store277 Pearlh Wyckoff,Bond TTpdegrove W,,,store277 Pearl store277 Pearlh Wyckoff n Bond TTpdegrove W,STORE277 PEARL STORE277 PEARLH WYCKOFF N BOND TTPDEGROVE W,,,STORE277 PEARL STORE277 PEARLH WYCKOFF N BOND TTPDEGROVE W,,,,
14404,,,,,15 Gold,15 GOLD,15.0,GOLD,,,,,
14405,,,,,,,,,,,,,
14406,,,,,64 Broadway,64 BROADWAY,64.0,BROADWAY,,,,,
14407,,,,,,,,,,,,,
14408,,,,,,,,,,,,,
14409,,,,,,,,,,,,,
14410,,,,,,,,,,,,,
14411,,,,,,,,,,,,,
14412,,,,,Bank of Commerce NS,BANK OF COMMERCE NS,,,BANK OF COMMERCE NS,,,,
14413,,,,,32 Pearl,32 PEARL,32.0,PEARL,,,,,
14414,,,,,133 Myrtle av,133 MYRTLE AV,133.0,MYRTLE AV,,,,,
14415,,,,,11 Fulton market,11 FULTON MARKET,11.0,FULTON MARKET,,,,,
14416,,,,,29 Fulton,29 FULTON,29.0,FULTON,,,,,
14417,,,,,,,,,,,,,
14418,,,,,,,,,,,,,
14419,,,,,,,,,,,,,
14420,,,,,,,,,,,,,
14421,,,,,,,,,,,,,
14422,,,,,,,,,,,,,
14423,,,,,,,,,,,,,
14424,,,,,,,,,,,,,
14425,,,,,Broadway & Fulton 7,BROADWAY & FULTON 7,,,BROADWAY & FULTON 7,,,,
14426,,,,,,,,,,,,,
14427,,,,,,,,,,,,,
14428,,,,,,,,,,,,,
14429,,,,,95 Water Y anderbeck Stephen,95 WATER Y ANDERBECK STEPHEN,95.0,WATER Y ANDERBECK STEPHEN,,,,,
14430,,,,,,,,,,,,,
14431,,,,,,,,,,,,,
14432,,,,,,,,,,,,,
14433,,,,,,,,,,,,,
14434,,,,,,,,,,,,,
14435,,,,,,,,,,,,,
14436,,,,,,,,,,,,,
14437,,,,,,,,,,,,,
14438,,,,,,,,,,,,,
14439,,,,,,,,,,,,,
14440,,,Fulton,Pineapple and oyster saloon 109 Pineapple,Fulton c Pineapple and oyster saloon 109 Pineapple,FULTON C PINEAPPLE AND OYSTER SALOON 109 PINEAPPLE,,,FULTON C PINEAPPLE AND OYSTER SALOON 109 PINEAPPLE,,,,
14441,,,,,,,,,,,,,
14442,,,,,,,,,,,,,
14443,,,,,,,,,,,,,
14444,,,,,,,,,,,,,
14445,,,,,,,,,,,,,
14446,,,,,,,,,,,,,
14447,,,,,,,,,,,,,
14448,,,,,Catherine ferry,CATHERINE FERRY,,,CATHERINE FERRY,,,,
14449,,,,,,,,,,,,,
14450,,,,,,,,,,,,,
14451,,,,,,,,,,,,,
14452,,,,,,,,,,,,,
14453,,,,,,,,,,,,,
14454,,,,,,,,,,,,,
14455,,,,,,,,,,,,,
14456,,,,,,,,,,,,,
14457,,,,,,,,,,,,,
14458,,,,,,,,,,,,,
14459,,,,,,,,,,,,,
14460,,,,,10 Front,10 FRONT,10.0,FRONT,,,,,
14461,,,,,,,,,,,,,
14462,,,,,,,,,,,,,
14463,,,,,,,,,,,,,
14464,,,,,,,,,,,,,
14465,,,,,,,,,,,,,
14466,,,,,,,,,,,,,
14467,,,,,,,,,,,,,
14468,,,,,,,,,,,,,
